statement,source,link,veracity
"""Every taxpayer owes about $130,000 to pay off the national debt.""",Young Americans for Liberty,/web/20180119175103/http://www.politifact.com/georgia/statements/2011/mar/29/young-americans-liberty/congress-doing-little-slow-debt-student-group-says/,1
Says Milwaukee County Parks director Sue Black has not received a pay raise in five years.,Chris Abele,/web/20180119175103/http://www.politifact.com/wisconsin/statements/2011/mar/28/chris-abele/chris-abele-says-milwaukee-county-parks-director-s/,1
The hour of sleep you lose during the change to daylight saving time might initially pose some health risks.,Joel Keehn,/web/20180119175103/http://www.politifact.com/georgia/statements/2011/mar/28/joel-keehn/daylight-saving-health-concerns-valid/,1
"Says none of the government programs targeted for elimination or severe cutback in House Republican spending plans ""appeared on the GAO's list of government programs at high risk of waste, fraud and abuse.""",Dennis Kucinich,/web/20180119175103/http://www.politifact.com/ohio/statements/2011/mar/28/dennis-kucinich/rep-dennis-kucinich-says-gop-budget-cuts-dont-targ/,1
"Says a Lubbock terror suspect’s alleged plan ""to use baby dolls to conceal chemical explosives"" is similar to a 1995 plot ""to blow up 12 jumbo jets over the Pacific Ocean.""",Michael McCaul,/web/20180119175103/http://www.politifact.com/texas/statements/2011/mar/28/michael-mccaul/us-rep-michael-mccaul-says-khalid-ali-m-aldawsari-/,1
"""Oregon is the only state out of the 50 states in the USA that continues to pay 100% of the medical benefits for its employees and their families.""",Dennis Richardson,/web/20180119175103/http://www.politifact.com/oregon/statements/2011/mar/28/dennis-richardson/dennis-richardson-says-oregon-only-state-pick-publ/,0
"Says Wisconsin Supreme Court Justice David Prosser ""has prejudged matters that are likely to come before the court.""",JoAnne Kloppenburg,/web/20180119175103/http://www.politifact.com/wisconsin/statements/2011/mar/27/joanne-kloppenburg/kloppenburg-says-wisconsin-supreme-court-justice-p/,0
"Woonsocket needs a garbage-burning power plant because ""residents are paying through the nose for electricity that’s fueled by foreign oil, at prices that are skyrocketing.""",Jon Brien,/web/20180119175103/http://www.politifact.com/rhode-island/statements/2011/mar/27/jon-brien/rep-brien-says-woonsocket-needs-garbage-burning-po/,0
"Ending federal funding for National Public Radio would jeopardize 9,000 jobs.",Jim Moran,/web/20180119175103/http://www.politifact.com/virginia/statements/2011/mar/26/jim-moran/rep-jim-moran-says-ending-federal-funding-npr-woul/,0
"Oregon concealed gun applications include ""home phone numbers, home address, Social Security numbers, what kinds of guns you have in the house … whether you were dishonorably discharged from the military, what controlled substances you are taking and  were you ever accused of -- accused, mind you -- of stalking.""",Kim Thatcher,/web/20180119175103/http://www.politifact.com/oregon/statements/2011/mar/26/kim-thatcher/kim-thatcher-says-concealed-handgun-applications-r/,1
"Central Health ""is the only hospital district in Texas that spends taxpayer dollars on abortions.""",Wayne Christian,/web/20180119175103/http://www.politifact.com/texas/statements/2011/mar/26/wayne-christian/state-rep-wayne-christian-says-central-health-trav/,1
"""A U.S. Government Accountability Office report says Planned Parenthood Federation of America cannot find some $1.3 billion given to it by the federal government from 2002 through 2008.""",WorldNetDaily,/web/20180119175103/http://www.politifact.com/truth-o-meter/statements/2011/mar/25/worldnetdaily/planned-parenthood-funding-did-gao-really-find-mil/,0
"""Withheld union dues fund half of Dem (Democratic) campaigns in Florida.""",Grover Norquist,/web/20180119175103/http://www.politifact.com/florida/statements/2011/mar/25/grover-norquist/anti-tax-leader-grover-norquist-said-union-dues-fu/,0
"The HOPE scholarship ""has helped turn our University System into one of the best in the Southeast, with two institutions ranked in the top 20 of public universities in the country.""",Nathan Deal,/web/20180119175103/http://www.politifact.com/georgia/statements/2011/mar/25/nathan-deal/deal-says-hope-helped-universities-become-some-bes/,1
"Says ""legislation pending in the House would effectively limit or eliminate ‘time-and-a-half’ for people who work overtime.""",Armond Budish,/web/20180119175103/http://www.politifact.com/ohio/statements/2011/mar/25/armond-budish/state-rep-armond-budish-says-pending-legislation-w/,1
"""Most Americans live within 50 miles of a nuclear power plant.""",Lawrence O'Donnell,/web/20180119175103/http://www.politifact.com/truth-o-meter/statements/2011/mar/24/lawrence-odonnell/msnbcs-lawrence-odonnell-most-americans-live-withi/,1
"""The entire state of Florida led the nation last year with the most prison inmates committing tax fraud.""",Bill Nelson,/web/20180119175103/http://www.politifact.com/florida/statements/2011/mar/24/bill-nelson/sen-bill-nelson-says-florida-leads-nation-prisoner/,1
"Wisconsin was embroiled in a ""constitutional crisis"" brought on by the Democratic senators fleeing the state for Illinois to block Gov. Scott Walker's budget-repair bill.",Scott Fitzgerald,/web/20180119175109/http://www.politifact.com/wisconsin/statements/2011/mar/24/scott-fitzgerald/wisconsin-senate-majority-leader-scott-fitzgerald-/,0
"The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.",Ted Poe,/web/20180119175109/http://www.politifact.com/truth-o-meter/statements/2011/mar/23/ted-poe/ted-poe-decries-us-aid-venezuela-cuba/,0
"""Since 1980, over 145 incidents have been documented of suction entrapment in swimming pools and spas, including 36 deaths of children.""",Leticia Van de Putte,/web/20180119175109/http://www.politifact.com/texas/statements/2011/mar/23/leticia-van-de-putte/state-sen-letiticia-van-de-putte-says-there-have-b/,1
"""Not even expensive bottled water, like Perrier and Evian, are of good enough quality to pump out of mines in Southwest Virginia, according to the EPA regulation.""",Morgan Griffith,/web/20180119175109/http://www.politifact.com/virginia/statements/2011/mar/22/morgan-griffith/morgan-griffith-says-epa-standards-are-so-strict-p/,0
"""There is a growing body of evidence that radiation in excess of what the government says are the minimum amounts you should be exposed to are actually good for you and reduce cases of cancer.""",Ann Coulter,/web/20180119175109/http://www.politifact.com/truth-o-meter/statements/2011/mar/22/ann-coulter/ann-coulter-says-lexposure-low-levels-radiation-ar/,0
"Says taxpayer resources are being used ""to facilitate private political agendas"" through automatic payroll deduction of union dues.",John Thrasher,/web/20180119175109/http://www.politifact.com/florida/statements/2011/mar/22/john-thrasher/what-does-it-cost-governments-automatic-payroll-de/,0
The coalition of Arab states against Libya’s Moammar Gadhafi is the biggest coalition against a fellow Arab leader since the Persian Gulf War in 1990-1991.,Robin Wright,/web/20180119175109/http://www.politifact.com/truth-o-meter/statements/2011/mar/22/robin-wright/robin-wright-says-coalition-against-gadhafi-wides/,1
"Says the state’s budget shortfall is ""not that much different"" than it was in 2003.",Rick Perry,/web/20180119175109/http://www.politifact.com/texas/statements/2011/mar/22/rick-perry/rick-perry-says-2011-budget-shortfall-isnt-much-di/,0
"""Eleven years ago, the city of Detroit lifted the residency requirement for police officers and today, 53 percent of officers live outside of the city. If we want the tax base of Milwaukee to resemble the tax base of Detroit, this is the way to go.""",Tom Barrett,/web/20180119175109/http://www.politifact.com/wisconsin/statements/2011/mar/22/tom-barrett/milwaukee-mayor-tom-barrett-says-53-percent-detroi/,1
"""According to 2009 estimates, an agreement with Panama could result in almost 1,900 Florida jobs in the first year – and about 15,000 jobs after five years.""",Rick Scott,/web/20180119175109/http://www.politifact.com/florida/statements/2011/mar/21/rick-scott/rick-scott-presses-panama-trade-agreement-after-in/,1
"Says a ""rather extraordinary amount of non-classroom employees"" were added by Texas school districts over the last decade.",Rick Perry,/web/20180119175109/http://www.politifact.com/texas/statements/2011/mar/21/rick-perry/rick-perry-says-there-was-extraordinary-growth-non/,1
"Senate Democrats who left the state for weeks to delay a vote on union bargaining power exercised a ""Wisconsin filibuster"" provided by the state’s constitution.",Chris Larson,/web/20180119175109/http://www.politifact.com/wisconsin/statements/2011/mar/21/chris-larson/wisconsin-state-senator-chris-larson-says-democrat/,0
"Says Oregon is ""near the top or at the top of the list"" when it comes to capital gains tax",Tobias Read,/web/20180119175111/http://www.politifact.com/oregon/statements/2011/mar/21/tobias-read/tobias-read-says-oregon-has-one-highest-capital-ga/,1
"""What we have now is the most generous, in my opinion, 'good time' bill in the entire United States.""",Richard  Ferruccio,/web/20180119175111/http://www.politifact.com/rhode-island/statements/2011/mar/21/richard-ferruccio/correctional-officer-says-rhode-island-has-nations/,0
"The state of Wisconsin pays plumbers, engineers and other attorneys ""much, much more"" than it pays attorneys to represent poor people.",Marla  Stephens,/web/20180119175111/http://www.politifact.com/wisconsin/statements/2011/mar/20/marla-stephens/former-wisconsin-supreme-court-candidate-marla-ste/,1
"""When I took office in 2003, we had very little reserves.""",David Cicilline,/web/20180119175111/http://www.politifact.com/rhode-island/statements/2011/mar/20/david-cicilline/cicilline-says-providence-had-very-little-reserve-/,0
"Says ""for the equivalent cost of a single mile of freeway, we have a bike infrastructure.""",Sam Adams,/web/20180119175111/http://www.politifact.com/oregon/statements/2011/mar/19/sam-adams/portland-mayor-sam-adams-says-portlands-spent-its-/,1
"The Texas Constitution ""still contains Jim Crow provisions about the poll tax and restrictions on women having the right to vote.""",Charles Reed,/web/20180119175111/http://www.politifact.com/texas/statements/2011/mar/19/charles-reed/waco-activist-says-texas-constitution-still-contai/,0
Says the majority of Americans support gay marriage.,Anne Hathaway,/web/20180119175111/http://www.politifact.com/truth-o-meter/statements/2011/mar/18/anne-hathaway/anne-hathaway-and-other-celebs-sign/,1
"The House budget plan proposes ""the largest discretionary spending cut in history.""",Bob Goodlatte,/web/20180119175111/http://www.politifact.com/virginia/statements/2011/mar/18/bob-goodlatte/bob-goodlatte-says-house-budget-offers-largest-dis/,1
"""Florida is one of only three states that require licenses for commercial interior designers.""",National Federation of Independent Business-Florida,/web/20180119175111/http://www.politifact.com/florida/statements/2011/mar/18/national-federation-independent-business-florida/business-group-says-florida-one-three-states-regul/,1
Says it has offered $12 million in savings through 2011 and $184 million in savings over the next 25 years in contract negotiations with the City of Milwaukee.,Milwaukee Police Association,/web/20180119175111/http://www.politifact.com/wisconsin/statements/2011/mar/18/milwaukee-police-association/milwaukee-police-association-says-it-has-offered-s/,0
"Says the state’s rainy day fund is ""our insurance policy against a major natural disaster.""",Rick Perry,/web/20180119175111/http://www.politifact.com/texas/statements/2011/mar/18/rick-perry/rick-perry-says-rainy-day-fund-insurance-policy-de/,0
"""Lake Erie supports nearly 10 percent of Ohio's jobs and generates $750 million in state and local taxes.""",Betty Sutton,/web/20180119175111/http://www.politifact.com/ohio/statements/2011/mar/18/betty-sutton/rep-betty-sutton-says-lake-erie-drives-jobs-tax-re/,1
Say easing restrictions on selling alcohol on Sundays will result in more traffic crashes and fatalities.,Georgia state senators,/web/20180119175111/http://www.politifact.com/georgia/statements/2011/mar/18/georgia-state-senators/lawmakers-claim-sunday-alcohol-sales-proves-flawed/,0
"Says his bill, HB 97, would prevent the use of taxpayer dollars on abortions.",Matt Gaetz,/web/20180119175111/http://www.politifact.com/florida/statements/2011/mar/17/matt-gaetz/taxpayer-funded-abortions-federal-health-care-bill/,0
"""We have over 25 million people who live in Texas and less than 2 percent of them have"" concealed handgun licenses.",Jeff Wentworth,/web/20180119175111/http://www.politifact.com/texas/statements/2011/mar/17/jeff-wentworth/state-sen-jeff-wentworth-says-only-2-percent-texas/,1
Says Texas colleges and universities may opt to allow guns on campuses.,Eddie Rodriguez,/web/20180119175111/http://www.politifact.com/texas/statements/2011/mar/17/eddie-rodriguez/state-rep-eddie-rodriguez-says-colleges-and-univer/,1
"A proposed revenue smart cap ""gives Floridians a voice, requiring a 60 percent vote by citizens in order to impose a new tax, fee, license, fine, charge or assessment.""",Andy Gardiner,/web/20180119175111/http://www.politifact.com/florida/statements/2011/mar/16/andy-gardiner/majority-leader-andy-gardiner-says-smart-cap-bill-/,0
"""Twenty percent of our electricity currently comes from nuclear power plants. I think there are 104 in the United States, two of them around the coast in California.""",Bill  Kristol,/web/20180119175111/http://www.politifact.com/truth-o-meter/statements/2011/mar/16/bill-kristol/bill-kristol-says-20-percent-us-electricity-comes-/,1
"Says that Republicans ""bragged about how every bill was going to be paid for, right from the beginning"" and that the first vote, the repeal of health care reform, violated that rule.",Sherrod Brown,/web/20180119175111/http://www.politifact.com/ohio/statements/2011/mar/16/sherrod-brown/sen-sherrod-brown-chides-gop-saying-vote-health-ca/,1
"Gov. Rick Perry ""used $3.2 billion in stimulus dollars for schools to plug other holes in his budget.""",Gail  Collins,/web/20180119175113/http://www.politifact.com/texas/statements/2011/mar/16/gail-collins/gail-collins-says-perry-used-32-billion-stimulus-m/,0
"Building and running the Atlanta Streetcar is projected to create 1,399 jobs.",John Lewis,/web/20180119175113/http://www.politifact.com/georgia/statements/2011/mar/16/john-lewis/atlanta-streetcar-projected-be-jobs-boon/,0
"Federal spending is ""all discretionary, other than interest on the national debt. Social Security is discretionary. We have the discretion to change the law. Same is true with Medicare and Medicaid.""",George Will,/web/20180119175113/http://www.politifact.com/truth-o-meter/statements/2011/mar/15/george-will/george-will-says-all-federal-spending-ultimately-d/,1
"""There are corporations in this nation, some of the biggest corporations in this nation, who do not pay taxes.""",Marcia Fudge,/web/20180119175113/http://www.politifact.com/ohio/statements/2011/mar/15/marcia-fudge/rep-marcia-fudge-says-some-largest-corporations-pa/,1
"""Last year, American oil production reached its highest level since 2003.""",Barack Obama,/web/20180119175113/http://www.politifact.com/truth-o-meter/statements/2011/mar/15/barack-obama/barack-obama-says-us-oil-production-last-year-was-/,1
"""2008: Unions Spent $400 Million to Elect Obama.""",Republican National Committee,/web/20180119175113/http://www.politifact.com/truth-o-meter/statements/2011/mar/15/republican-national-committee-republican/rnc-said-unions-raised-400-million-obama-2008/,0
"In fighting collective bargaining changes, Democrats are trying to ""protect a system that pays unionized government workers 42 percent more than non-union workers.""",Crossroads GPS,/web/20180119175113/http://www.politifact.com/wisconsin/statements/2011/mar/15/crossroads-gps/crossroads-gps-says-unionized-government-workers-a/,0
"""Georgia still has one of the richest programs in terms of scholarships for students to go to college.""",Nathan Deal,/web/20180119175113/http://www.politifact.com/georgia/statements/2011/mar/15/nathan-deal/deal-says-hope-revamp-still-good-students/,1
"The American Academy of Pediatrics ""supports banning guns.""",Marion Hammer,/web/20180119175113/http://www.politifact.com/florida/statements/2011/mar/14/marion-hammer/gun-lobbyist-says-doctors-play-politics-gun-questi/,1
"Says that President Obama said in 2008 that his proposed greenhouse gas regulations ""will bankrupt"" anyone who wants to build a new coal-fired power plant.",Ohio Coal Association,/web/20180119175113/http://www.politifact.com/ohio/statements/2011/mar/14/ohio-coal-association/ohio-coal-industry-says-obama-promised-bankrupt-co/,1
"A bill that would halt the EPA from regulating greenhouse gases would help ""stop rising gas prices.""",Fred Upton,/web/20180119175113/http://www.politifact.com/truth-o-meter/statements/2011/mar/14/fred-upton/fred-upton-says-pending-bill-block-epa-curbs-green/,0
"""We now work the longest hours of any people around the world.""",Bernie Sanders,/web/20180119175113/http://www.politifact.com/truth-o-meter/statements/2011/mar/14/bernie-s/sen-bernie-sanders-says-americans-now-work-longest/,0
Says taxes paid by the poorest residents of Texas are above the national average.,Paul Krugman,/web/20180119175113/http://www.politifact.com/texas/statements/2011/mar/14/paul-krugman/paul-krugman-says-poorest-40-percent-texans-pay-mo/,1
"""Democrats have now become the party of the [Atlanta] metro area and of blacks.""",Alan Powell,/web/20180119175113/http://www.politifact.com/georgia/statements/2011/mar/14/alan-powell/georgia-lawmaker-says-white-rural-democrats-are-th/,1
"Says four-year terms for City Council members are ""the norm in most cities of our size.""",Lee Leffingwell,/web/20180119175113/http://www.politifact.com/texas/statements/2011/mar/13/lee-leffingwell/austin-mayor-lee-leffingwell-says-four-year-city-c/,1
"At Twin River, ""we're more than competitive"" with nearby casinos in slot machine payouts.",Patti Doyle,/web/20180119175113/http://www.politifact.com/rhode-island/statements/2011/mar/13/patti-doyle/twin-rivers-spokeswoman-says-its-slot-machine-payo/,1
Tapping the Strategic Petroleum Reserve would immediately lower gasoline prices,Jeff Merkley,/web/20180119175114/http://www.politifact.com/oregon/statements/2011/mar/12/jeff-merkley/jeff-merkley-calls-obama-tap-strategic-petroleum-r/,1
Texans eat more catfish than residents of all other states combined.,Glenn Hegar,/web/20180119175114/http://www.politifact.com/texas/statements/2011/mar/12/glenn-hegar/glenn-hegar-says-texas-leads-all-other-states-comb/,0
"""A new ruling by the EPA would force dairy farmers to comply with the Spill Prevention, Control and Countermeasure Program when dealing with spilt milk -- the same regulations oil and natural gas producers must follow.""",Morgan Griffith,/web/20180119175114/http://www.politifact.com/virginia/statements/2011/mar/11/morgan-griffith/morgan-griffith-says-epa-treats-milk-spills-same-w/,0
Says Texas school districts are the fifth largest employers in the world.,Dan Patrick,/web/20180119175114/http://www.politifact.com/texas/statements/2011/mar/11/dan-patrick/dan-patrick-says-texas-school-districts-all-told-a/,0
"Says Charlotte Nash ""pretends to be a chicken farmer"" in order to get property tax exemptions.",Larry Gause,/web/20180119175114/http://www.politifact.com/georgia/statements/2011/mar/11/larry-gause/candidate-says-opponent-using-loophole-get-tax-dea/,0
"Says students who receive free or reduced lunch are ""performing just as well"" as students who do not.",Thad Altman,/web/20180119175114/http://www.politifact.com/florida/statements/2011/mar/10/thad-altman/during-teacher-bill-debate-talk-turns-student-perf/,0
"Tampa mayoral opponent Bob Buckhorn ""supported forcing police officers to keep their guns locked in the trunks of their cruisers.""",Rose Ferlita,/web/20180119175114/http://www.politifact.com/florida/statements/2011/mar/10/rose-ferlita/rose-ferlita-says-bob-buckhorn-wanted-police-lock/,0
"""Our average private sector employee pays 23 percent for their health care. Our average city worker in Ohio pays 9 percent.""",John Kasich,/web/20180119175114/http://www.politifact.com/ohio/statements/2011/mar/10/john-kasich/gov-john-kasich-cites-disparity-between-what-priva/,1
"""Just 400 Americans -- 400 -- have more wealth than half of all Americans combined.""",Michael Moore,/web/20180119175114/http://www.politifact.com/wisconsin/statements/2011/mar/10/michael-moore/michael-moore-says-400-americans-have-more-wealth-/,1
"Says it’s a ""statistical reality that most single moms are very poor, under-educated, can't get a job, and if it weren't for government assistance, their kids would be starving to death.""",Mike Huckabee,/web/20180119175114/http://www.politifact.com/truth-o-meter/statements/2011/mar/10/mike-huckabee/mike-huckabee-says-single-moms-very-poor-under-edu/,0
"""Any child born prematurely, according to the president, in his own words, can be killed.""",Rick Santorum,/web/20180119175114/http://www.politifact.com/truth-o-meter/statements/2011/mar/10/rick-santorum/rick-santorum-said-obama-said-any-child-born-prema/,0
"""We know that every 85 visitors create one Florida job.""",Rick Scott,/web/20180119175114/http://www.politifact.com/florida/statements/2011/mar/10/rick-scott/gov-rick-scott-says-every-85-tourists-one-job-crea/,1
Says women who need a sonogram in the eighth to 10th week of pregnancy have to get a transvaginal sonogram.,Carol Alvarado,/web/20180119175114/http://www.politifact.com/texas/statements/2011/mar/10/carol-alvarado/state-rep-carol-alvarado-says-women-who-are-10-wee/,1
"""Roughly 25% of RI has a criminal record""",Direct Action for Rights & Equality,/web/20180119175114/http://www.politifact.com/rhode-island/statements/2011/mar/10/direct-action-rights-equality/advocacy-group-says-25-percent-rhode-islanders-hav/,0
"Says iPads and iPhones ""are built in the United States of America.""",John McCain,/web/20180119175114/http://www.politifact.com/truth-o-meter/statements/2011/mar/09/john-mccain/john-mccain-errs-saying-ipads-iphones-are-made-us/,0
"""Since 1999, all Virginia Lottery profits have been used for public education in the Commonwealth for kindergarten through 12th grade.""",Virginia Lottery,/web/20180119175114/http://www.politifact.com/virginia/statements/2011/mar/09/virginia-lottery/virginia-lottery-claims-all-profits-1999-have-gone/,1
"Wisconsin Gov. Scott Walker’s ""budget okays disposing of unclaimed pound dogs to university research facilities.""",Bloggers,/web/20180119175114/http://www.politifact.com/wisconsin/statements/2011/mar/09/blog-posting/bloggers-claim-wisconsin-gov-scott-walkers-budget-/,0
A bill before the Georgia General Assembly would make presidential candidates meet citizenship requirements that are not in the U.S. Constitution.,Loren Collins,/web/20180119175116/http://www.politifact.com/georgia/statements/2011/mar/09/loren-collins/birther-foe-says-ga-bill-gets-constitution-wrong/,1
"""I have asked the Division of Emergency Management to report directly to me.""",Rick Scott,/web/20180119175116/http://www.politifact.com/florida/statements/2011/mar/08/rick-scott/gov-rick-scott-wants-more-control-over-state-hurri/,0
Says Florida Gov. Rick Scott’s cuts to education are the same as his proposed corporate income tax rate reduction.,Alan Grayson,/web/20180119175116/http://www.politifact.com/florida/statements/2011/mar/08/alan-grayson/alan-grayson-returns-msnbc-stage-criticizes-gov-ri/,0
"""I delivered to you a budget that ... cuts taxes by $2 billion.""",Rick Scott,/web/20180119175116/http://www.politifact.com/florida/statements/2011/mar/08/rick-scott/gov-rick-scott-says-budget-cuts-taxes-2-billion/,1
"""We ... sold the state airplanes as I had promised.""",Rick Scott,/web/20180119175116/http://www.politifact.com/florida/statements/2011/mar/08/rick-scott/gov-rick-scott-says-he-sold-state-planes/,1
"""On my first day in office, I ordered a review of every regulation in the pipeline and every contract exceeding $1 million.""",Rick Scott,/web/20180119175116/http://www.politifact.com/florida/statements/2011/mar/08/rick-scott/gov-rick-scott-highlights-regulation-freeze-first-/,1
"""Hitler didn't want unions. Stalin didn't want unions. Mubarak didn't want independent unions. These autocrats in history don't want independent unions.""",Sherrod Brown,/web/20180119175116/http://www.politifact.com/ohio/statements/2011/mar/08/sherrod-brown/sen-sherrod-brown-says-hitler-stalin-and-mubarek-a/,1
"""Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legislation.""",Michele Bachmann,/web/20180119175116/http://www.politifact.com/truth-o-meter/statements/2011/mar/08/michele-bachmann/michele-bachmann-charges-health-care-bill-spent-10/,0
Damage by protesters to the Wisconsin state Capitol will cost $7.5 million to repair.,Mike Huebsch,/web/20180119175116/http://www.politifact.com/wisconsin/statements/2011/mar/08/mike-huebsch/wisconsin-officials-claim-cleaning-state-capitol-w/,0
State employees will have to pay 100 percent of their pensions and health insurance after 2012.,Chain email,/web/20180119175116/http://www.politifact.com/wisconsin/statements/2011/mar/08/chain-email/e-mail-says-state-employees-wisconsin-will-have-pa/,0
"Wisconsin state and local government workers pay ""$500, $600 or in some cases, $1,000"" per year in union dues.",Scott Walker,/web/20180119175116/http://www.politifact.com/wisconsin/statements/2011/mar/08/scott-walker/wisconsin-gov-scott-walker-says-government-workers/,1
"Says nobody in higher education believes Gov. Rick Perry’s proposal to ""serve up $10,000 college degrees"" is possible.",Andy Brown,/web/20180119175116/http://www.politifact.com/texas/statements/2011/mar/08/andy-brown/andy-brown-says-nobody-higher-education-believes-1/,0
"Says ""union bosses"" bused protesters to a Central Florida education protest.",Florida Chamber of Commerce,/web/20180119175116/http://www.politifact.com/florida/statements/2011/mar/07/florida-chamber-commerce/chamber-says-protesters-bused-central-florida-educ/,0
"In slashing $1.7 billion from Social Security, ""Rep. Jim Renacci may end up forcing the entire agency to ... shut down for a month, causing seniors to not get their benefits on time, halting claims processing, and forcing new retirees and disabled workers into a backlog.""",Democratic Congressional Campaign Committee,/web/20180119175116/http://www.politifact.com/ohio/statements/2011/mar/07/democratic-congressional-campaign-committee/dccc-says-rep-jim-renacci-house-gop-would-force-so/,0
"""We closed that plant down. It was a $27 million-dollar plant, operating full steam, and we closed it down.""",Frederica Wilson,/web/20180119175116/http://www.politifact.com/florida/statements/2011/mar/07/frederica-wilson/frederica-wilson-claims-credit-closing-garbage-pla/,1
"Texas ""ranks third in teen pregnancies... and it is No. 1 in repeat teen pregnancies.""",Gail  Collins,/web/20180119175119/http://www.politifact.com/texas/statements/2011/mar/07/gail-collins/new-york-times-columnist-gail-collins-say-texas-ra/,1
Texas would have to increase current state spending by 28 percent just to reach the national average for spending per resident.,Scott McCown,/web/20180119175119/http://www.politifact.com/texas/statements/2011/mar/06/scott-mccown/letter-scott-mccown-says-texas-would-have-increase/,1
"Says Sheldon Whitehouse said on Senate floor: ""Everybody in Rhode Island who disagrees with me about Obamacare is an Aryan, is a white supremacist.""",Kenneth McKay,/web/20180119175119/http://www.politifact.com/rhode-island/statements/2011/mar/06/kenneth-mckay/mckay-says-sen-whitehouse-said-senate-floor-everyb/,0
"A telephone company will no longer have to provide landline service to customers if there is an alternative provider, including wireless.",Ward Armstrong,/web/20180119175119/http://www.politifact.com/virginia/statements/2011/mar/05/ward-armstrong/del-ward-armstrong-says-telecom-bill-would-allow-p/,1
A telecom bill could keep the State Corporation Commission from getting rate-of-return information from electric utilities.,Ward Armstrong,/web/20180119175119/http://www.politifact.com/virginia/statements/2011/mar/05/ward-armstrong/ward-armstrong-says-telecom-bill/,0
"Says broken compact fluorescent light bulbs ""allegedly cause migraines and epilepsy attacks.""",Phyllis Schlafly,/web/20180119175119/http://www.politifact.com/texas/statements/2011/mar/05/phyllis-schlafly/phyllis-schlafly-says-broken-cfl-bulbs-allegedly-c/,0
"Under Gov. Scott Walker’s proposals, ""Money is being taken away from workers, and the tax breaks given to major corporations. """,Progressive Change Campaign Committee,/web/20180119175119/http://www.politifact.com/truth-o-meter/statements/2011/mar/04/progressive-change-campaign-committee/wisconsin-ad-says-workers-get-pay-take-major-corpo/,1
"""The average (public school) teacher in Wisconsin’s making $89,000 a year"" in salary and benefits.",Rand Paul,/web/20180119175119/http://www.politifact.com/wisconsin/statements/2011/mar/04/rand-paul/us-sen-rand-paul-says-average-public-school-teache/,0
"In 2011, ""the average annual compensation for a teacher in the Milwaukee Public Schools system will exceed $100,000.""",MacIver Institute,/web/20180119175119/http://www.politifact.com/wisconsin/statements/2011/mar/04/maciver-institute/maciver-institute-says-average-annual-salary-and-b/,1
"As part of efforts to rein in protesters, Republicans in Wisconsin have ""bolted windows inside the Capitol shut.""",Democratic Party of Wisconsin,/web/20180119175119/http://www.politifact.com/wisconsin/statements/2011/mar/04/state-democratic-party-wisconsin/wisconsin-democratic-party-says-response-protester/,0
Says Michelle Obama has 43 people on her staff; Nancy Reagan had just 3.,Glenn Beck,/web/20180119175119/http://www.politifact.com/truth-o-meter/statements/2011/mar/04/glenn-beck/glenn-beck-says-first-lady-michelle-obama-has-43-h/,0
"DeKalb County has cut more money from its general fund budget ""than any local government in the Atlanta metro region.""",Burrell Ellis,/web/20180119175119/http://www.politifact.com/georgia/statements/2011/mar/04/burrell-ellis/dekalb-ceo-says-he-wields-big-budget-ax/,1
"""We have lost 600,000 jobs over the period of the last 10 years. Only Michigan and California have done worse.""",John Kasich,/web/20180119175119/http://www.politifact.com/ohio/statements/2011/mar/04/john-kasich/gov-john-kasich-says-only-california-and-michigan-/,1
"""We've seen local union after local union rush to their school boards, their city councils, their technical school boards and rush through contracts in the past two weeks that had no contributions to the pension and no contribution to health care.""",Scott Walker,/web/20180119175119/http://www.politifact.com/wisconsin/statements/2011/mar/03/scott-walker/gov-scott-walker-says-local-public-unions-rushed-t/,0
Says the Army is spending $7 million to sponsor a NASCAR team.,Betty McCollum,/web/20180119175121/http://www.politifact.com/truth-o-meter/statements/2011/mar/03/betty-mccollum/rep-betty-mccollum-argues-against-army-funding-nas/,1
"Says Rep. Paul Ryan’s budget ""roadmap … doesn't balance the budget until the 2060s and … adds an unthinkable $62 trillion to the national debt between now and then.""",Matt Miller,/web/20180119175121/http://www.politifact.com/truth-o-meter/statements/2011/mar/03/matt-miller/matt-miller-blasts-deficit-debt-implications-paul-/,1
"""For every $10,000 invested in business incubators, up to nearly 70 local jobs are generated.""",Sherrod Brown,/web/20180119175121/http://www.politifact.com/ohio/statements/2011/mar/03/sherrod-brown/sen-sherrod-brown-touts-business-incubators-job-cr/,1
"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.",Jennifer  Shilling,/web/20180119175121/http://www.politifact.com/wisconsin/statements/2011/mar/03/jennifer-shilling/wisconsin-rep-jennifer-shilling-says-many-local-go/,0
"Says the high-speed rail project provides ""short-term jobs.""",Rick Scott,/web/20180119175121/http://www.politifact.com/florida/statements/2011/mar/03/rick-scott/gov-rick-scott-says-high-speed-rail-jobs-wont-last/,1
"""We’re broke. We don’t have any more money.""",Scott Walker,/web/20180119175121/http://www.politifact.com/wisconsin/statements/2011/mar/03/scott-walker/wisconsin-gov-scott-walker-says-wisconsin-broke/,0
