statement,source,link,veracity
"Ron Klein ""sponsored an amendment that specifically allows price gouging.""",We Love USA PAC,/web/20180119175452/http://www.politifact.com/florida/statements/2010/oct/05/we-love-usa-pac/pac-claims-kleins-amendment-would-allow-price-goug/,0
"""A majority of Wisconsinites opposed the government takeover of health care. But Russ Feingold voted for it anyway.""",Ron Johnson,/web/20180119175452/http://www.politifact.com/wisconsin/statements/2010/oct/05/ron-johnson/ron-johnson-says-russ-feingold-went-against-wishes/,0
"""More lives have been lost because of the war with the drug cartels in Juarez alone, just a few blocks from the United States of America, than have been lost in the war in Afghanistan.""",Greg Abbott,/web/20180119175452/http://www.politifact.com/texas/statements/2010/oct/05/greg-abbott/attorney-general-greg-abbott-says-more-people-have/,0
Says Will Rasmussen supported a sales tax as recently as last spring.,Promote Oregon Leadership PAC (Oregon House Republicans),/web/20180119175452/http://www.politifact.com/oregon/statements/2010/oct/05/promote-oregon-leadership-pac-oregon-house-republi/house-republicans-accuse-will-rasmussen-supporting/,0
"Says Wisconsin Attorney General J.B. Van Hollen ""knew about (the Ken Kratz sexting) case for nearly a year and did nothing about it.""",Scott Hassett,/web/20180119175452/http://www.politifact.com/wisconsin/statements/2010/oct/04/scott-hassett/challenger-scott-hassett-says-attorney-general-jb-/,0
"""Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections.""",Mark Hinkle,/web/20180119175452/http://www.politifact.com/texas/statements/2010/oct/04/mark-hinkle/mark-hinkle-chairman-libertarian-party-says-exit-p/,1
The federal government can tell General Motors what to charge for its automobiles.,Phil Gingrey,/web/20180119175455/http://www.politifact.com/georgia/statements/2010/oct/04/phil-gingrey/gingrey-says-gm-deal-sign-federal-overreach/,0
"Says ""the headlines … tell the story"" of how Walker has ""mismanaged"" Milwaukee County",Tom Barrett,/web/20180119175455/http://www.politifact.com/wisconsin/statements/2010/oct/03/tom-barrett/democratic-governor-candidate-tom-barrett-says-hea/,0
"""Perry pushed for a law that lets insurance companies raise homeowners’ rates without having to justify the increase.""",Back to Basics,/web/20180119175455/http://www.politifact.com/texas/statements/2010/oct/03/back-basics/back-basics-pac-says-gov-rick-perry-pushed-law-let/,0
"Jobs incentive program ""created over 1,200 high-wage jobs since 2009.""",Tammy Hall,/web/20180119175455/http://www.politifact.com/florida/statements/2010/oct/03/tammy-hall/lee-commissioner-tammy-hall-says-jobs-program-brou/,0
"""Social Security is a Ponzi scheme.""",John Loughlin,/web/20180119175455/http://www.politifact.com/rhode-island/statements/2010/oct/03/john-loughlin/loughlin-compares-social-security-ponzi-scheme/,0
"Rick Perry thinks ""injecting 11- and 12-year-old girls with a controversial drug (the HPV vaccine), without a parent's consent, is a good idea.""",Lone Star First,/web/20180119175455/http://www.politifact.com/texas/statements/2010/oct/01/lone-star-first/lone-star-first-funded-democratic-governors-associ/,0
A bill to save teacher jobs is completely paid for by closing corporate tax loopholes.,Zack Space,/web/20180119175455/http://www.politifact.com/ohio/statements/2010/oct/01/zack-space/space-forgets-mention-food-stamp-cuts-letter-anti-/,0
"Peter DeFazio ""will sneak in a 1 percent tax on all banking transactions.""",Chain email,/web/20180119175455/http://www.politifact.com/oregon/statements/2010/oct/01/chain-email/e-mail-claims-defazio-wants-tax-transactions/,0
"""An organized crime syndicate was extorting money from his (Tom Ganley’s) business, threatening his family, but he fought back and won the FBI's highest civilian award""",Tom Ganley,/web/20180119175455/http://www.politifact.com/ohio/statements/2010/sep/30/tom-ganley/tom-ganley-touts-role-fbi-investigation/,1
"Says the Feingold garage ad ""is a fake: He’s not standing in front of his house.""",Mark Belling,/web/20180119175456/http://www.politifact.com/wisconsin/statements/2010/sep/29/mark-belling/mark-belling-says-sen-russ-feingold-faked-his-tv-a/,0
"""Pepper ... kicked off a jock tax, imposing a levy on the sports and entertainment industry.""",Dave Yost,/web/20180119175456/http://www.politifact.com/ohio/statements/2010/sep/29/dave-yost/gop-auditor-candidate-dave-yost-says-opponent-davi/,1
"""It takes as much energy to make a solar panel as it likely generates in its entire life.""",J.D. Alexander,/web/20180119175456/http://www.politifact.com/florida/statements/2010/sep/28/jd-alexander/solar-panels-make-far-more-energy-they-require/,0
Says Daniel Webster thinks wives should submit to their husbands.,Alan Grayson,/web/20180119175456/http://www.politifact.com/florida/statements/2010/sep/28/alan-grayson/alan-grayson-calls-opponent-taliban-daniel-webster/,0
"""The Wisconsin Legislature raised taxes more than $5 billion in 2009.""",Rebecca Kleefisch,/web/20180119175456/http://www.politifact.com/wisconsin/statements/2010/sep/28/rebecca-kleefisch/republican-lieutenant-governor-candidate-rebecca-k/,0
Says the U.S. Constitution provides for just compensation when land is taken under eminent domain.,Todd Staples,/web/20180119175456/http://www.politifact.com/texas/statements/2010/sep/28/todd-staples/todd-staples-says-us-constitution-provides/,1
"""Florida seniors are exempt"" from losing Medicare Advantage under the federal health care bill.",George Pataki,/web/20180119175456/http://www.politifact.com/florida/statements/2010/sep/27/george-pataki/george-pataki-says-florida-seniors-get-gator-aid-p/,0
"""Over the past year ... our 16 counties have hemorrhaged more than 6,000 jobs with no apparent end in sight.""",Steve Southerland,/web/20180119175456/http://www.politifact.com/florida/statements/2010/sep/27/steve-southerland/steve-southerland-says-allen-boyds-north-florida-d/,0
"Says Rand Paul thinks drug-dealing, theft, burglary and prostitution should be decriminalized.",Jack Conway,/web/20180119175456/http://www.politifact.com/truth-o-meter/statements/2010/sep/27/jack-conway/jack-conway-campaign-ad-accuses-rand-paul-being-so/,0
"""Politician Reid Ribble wants to phase out Social Security, forcing Wisconsin seniors to fend for themselves.""",Steve Kagen,/web/20180119175516/http://www.politifact.com/wisconsin/statements/2010/sep/27/steve-kagen/us-rep-steve-kagen-says-opponent-reid-ribble-wants/,0
"A defense bill ""includes language that would require military hospitals to provide abortions on demand.""",John Cornyn,/web/20180119175516/http://www.politifact.com/texas/statements/2010/sep/27/john-cornyn/sen-john-cornyn-says-annual-defense-authorization-/,0
"A $300 million stimulus allocation to Wisconsin ""has led to the creation of tens of thousands of jobs in every corner of this state.""",Tom Nelson,/web/20180119175516/http://www.politifact.com/wisconsin/statements/2010/sep/26/tom-nelson/tom-nelson-says-initial-stimulus-allocation-create/,0
"""The downsizing of Pinellas County government resulted in about 1,200 people being laid off in a 12 percent unemployment market. … I can tell you that every one of them was hired from the time that Ms. Latvala went into office in 2000.""",Bob Hackworth,/web/20180119175516/http://www.politifact.com/florida/statements/2010/sep/24/bob-hackworth/pinellas-commission-challenger-says-county-laid-12/,0
"""One of the other inaccuracies ... is that we have raised taxes multiple times and run up the budget. Absolutely not true. One tax increase since I’ve been in office. It was a quarter mill tax in the unincorporated area only.""",Susan Latvala,/web/20180119175516/http://www.politifact.com/florida/statements/2010/sep/24/susan-latvala/pinellas-county-commissioner-susan-latvala-says-sh/,0
"""If you look at the application for a security clearance, I have a clearance that even the president of the United States cannot obtain because of my background.""",Allen West,/web/20180119175516/http://www.politifact.com/florida/statements/2010/sep/24/allen-west/allen-west-says-he-has-clearance-even-president-un/,0
"Says John Boehner ""admits 'we are not going to be any different than we’ve been' "" by returning to ""the same failed economic policies"" that ""wrecked our economy.""",Nancy  Pelosi,/web/20180119175516/http://www.politifact.com/truth-o-meter/statements/2010/sep/24/nancy-pelosi/nancy-pelosi-cites-john-boehner-saying-gop-plans-r/,0
"A bill by Earl Blumenauer would ""mandate GPS tracking devices on all our vehicles.""",Delia Lopez,/web/20180119175516/http://www.politifact.com/oregon/statements/2010/sep/24/delia-lopez/delia-lopez-says-earl-blumenauer-trying-track-amer/,0
"Says Ron Wyden spent $2 million ""to study exotic ants.""",Jim Huffman,/web/20180119175516/http://www.politifact.com/oregon/statements/2010/sep/24/jim-huffman/jim-huffman-attacks-ron-wyden-spending-2-million-s/,0
"Marco Rubio tried to insert ""$1.5 million for a rowing institute"" into the state budget.",Charlie Crist,/web/20180119175518/http://www.politifact.com/florida/statements/2010/sep/24/charlie-crist/rowing-institute-earmark-center-new-charlie-crist-/,0
"Candidate for governor Roy Barnes has been ""fighting hard"" to let illegal immigrants vote.",Republican Governors Association,/web/20180119175518/http://www.politifact.com/georgia/statements/2010/sep/24/republican-governors-association/gop-said-candidate-roy-barnes-fought-give-illegal-/,0
"""We've created more than 850,000 jobs, more than all the other states combined.""",Rick Perry,/web/20180119175518/http://www.politifact.com/texas/statements/2010/sep/23/rick-perry/gov-rick-perry-says-texas-has-created-more-850000-/,1
"Children born today will carry a $30,000 share of the national debt.",Citizens for the Republic,/web/20180119175518/http://www.politifact.com/truth-o-meter/statements/2010/sep/23/citizens-republic/mourning-america-ad-echoing-reagan-classic-gets-it/,1
"It's ""not true"" that since he's been the president, executions in Iran have increased by four times.",Mahmoud Ahmadinejad,/web/20180119175518/http://www.politifact.com/truth-o-meter/statements/2010/sep/23/mahmoud-ahmadinejad/iranian-president-mahmoud-ahmadinejad-denies-execu/,0
"""More people were killed in the United States last year by tainted food than U.S. troops killed in Iraq and Afghanistan since the wars began.""",Ted Ankrum,/web/20180119175518/http://www.politifact.com/texas/statements/2010/sep/22/ted-ankrum/ted-ankrum-democrat-us-house-says-annual-us-deaths/,0
"Sakineh Mohammadi Ashtiani ""was never sentenced to stoning.""",Mahmoud Ahmadinejad,/web/20180119175518/http://www.politifact.com/truth-o-meter/statements/2010/sep/22/mahmoud-ahmadinejad/iranian-president-mahmoud-ahmadinejad-claims-woman/,0
"The Bush administration had been ""giving (auto companies) billions of dollars and just asking nothing in return.""",Barack Obama,/web/20180119175518/http://www.politifact.com/truth-o-meter/statements/2010/sep/22/barack-obama/obama-says-bush-administration-put-no-conditions-a/,0
"""There's a big chunk of the country that thinks that I have been too soft on Wall Street.""",Barack Obama,/web/20180119175518/http://www.politifact.com/truth-o-meter/statements/2010/sep/22/barack-obama/obama-too-soft-wall-street-public-worries-about-wa/,1
"""Under Tom Barrett’s leadership, violent crime in Milwaukee has decreased by over 20% -- to its lowest levels in more than 20 years.""",Tom Barrett,/web/20180119175518/http://www.politifact.com/wisconsin/statements/2010/sep/22/tom-barrett/tom-barrett-says-milwaukee-violent-crime-lowest-po/,0
"""Kasich’s trade deals cost Ohio thousands of jobs - 49,000 jobs to Mexico, 91,000 to China.""",Ted Strickland,/web/20180119175533/http://www.politifact.com/ohio/statements/2010/sep/21/ted-strickland/gov-ted-strickland-ties-ohios-job-losses-john-kasi/,0
"""Speaker Pelosi ... has been busy sticking the taxpayer with her $100,000 bar tab for alcohol on the military jets that she's flying.""",Michele Bachmann,/web/20180119175533/http://www.politifact.com/truth-o-meter/statements/2010/sep/21/michele-bachmann/michele-bachmann-accuses-nancy-pelosi-spending-100/,0
"Says Bill White ""didn't pay taxes while earning $133,600 annual salary as deputy secretary of energy.""",Rick Perry,/web/20180119175533/http://www.politifact.com/texas/statements/2010/sep/21/rick-perry/rick-perry-says-bill-white-didnt-pay-taxes-1995/,0
"Loranne Ausley ""voted six times to tax your savings.""",Republican Party of Florida,/web/20180119175533/http://www.politifact.com/florida/statements/2010/sep/20/republican-party-florida/costly-ausley-website-takes-cfo-candidate-task-su/,0
"""Ganley said that if elected, he wants to ‘cut the dickens’ out of Social Security, Medicare and Veterans’ benefits.""",Betty Sutton,/web/20180119175533/http://www.politifact.com/ohio/statements/2010/sep/20/betty-sutton/betty-sutton-campaign-claims-tom-ganley-wants-cut-/,0
"""I've been outspent by my opponents every time I've run for U.S. Senate.""",Russ  Feingold,/web/20180119175533/http://www.politifact.com/wisconsin/statements/2010/sep/20/russ-feingold/russ-feingold-says-hes-been-outspent-opponents-eve/,0
"After Hurricane Katrina, ""Dallas and San Antonio took in 5,000 to 10,000 refugees each, but (Bill) White brought in 250,000 and put them up in his 'buddies' empty apartment buildings and let the federal government pay their rents for over two years. They did not return to New Orleans, most of them are on welfare.""",Chain email,/web/20180119175533/http://www.politifact.com/texas/statements/2010/sep/19/chain-email/chain-e-mail-claims-bill-white-let-federal-governm/,0
"Ron Klein ""repeatedly voted in favor of amnesty for illegal immigrants.""",Allen West,/web/20180119175533/http://www.politifact.com/florida/statements/2010/sep/17/allen-west/Allen-West-Ron-Klein-repeatedly-voted-amnesty/,0
"""Do you know that we have pipes carrying natural gas in this country that are made of wood? I'm not joking.""",Bill Maher,/web/20180119175533/http://www.politifact.com/truth-o-meter/statements/2010/sep/17/bill-maher/bill-maher-says-some-natural-gas-pipes-are-made-wo/,0
"Harry Reid has voted ""to give special tax breaks to illegal aliens.""",Sharron Angle,/web/20180119175533/http://www.politifact.com/truth-o-meter/statements/2010/sep/17/sharron-angle/sharron-angle-calls-harry-reid-best-friend-illegal/,0
About $4.89 billion in one-time money was used to balance the current state general revenue fund budget.,Ted Strickland,/web/20180119175537/http://www.politifact.com/ohio/statements/2010/sep/17/ted-strickland/strickland-administration-figures-one-time-money-u/,0
"""The stimulus has not created one private sector job.""",Rick Scott,/web/20180119175537/http://www.politifact.com/florida/statements/2010/sep/17/rick-scott/rick-scott-says-stimulus-create-single-private-job/,0
"Ed Schultz said Alan Grayson is ""what it's all about.""",Alan Grayson,/web/20180119175537/http://www.politifact.com/florida/statements/2010/sep/16/alan-grayson/was-msnbcs-ed-schultz-talking-about-alan-grayson-g/,1
"Says a ""Pro-Stimulus economist admits it is not working … """,Rob Portman,/web/20180119175537/http://www.politifact.com/ohio/statements/2010/sep/16/rob-portman/rob-portman-cites-remarks-pro-stimulus-economist-p/,0
"Allen West called Social Security a ""Ponzi scheme"" and said ""this country's got to get on sound footing by destroying it.""",Ron Klein,/web/20180119175537/http://www.politifact.com/florida/statements/2010/sep/15/ron-klein/klein-says-west-called-social-security-ponzi-schem/,0
"Taxpayers pay $18,000 a month for House Speaker Nancy Pelosi's district office in downtown San Francisco.",John Dennis,/web/20180119175537/http://www.politifact.com/truth-o-meter/statements/2010/sep/15/john-dennis/gop-rival-says-taxpayers-pay-18000month-nancy-pelo/,1
"Says opponent Bill Flores helped run a company that laid off over 3,000 workers and paid off executives with millions.",Chet Edwards,/web/20180119175537/http://www.politifact.com/texas/statements/2010/sep/15/chet-edwards/chet-edwards-says-republican-challenger-bill-flore/,0
"""Florida ranks last in the ratio of employees to residents... And Florida is dead last in the nation in state employee payroll expenditures per resident.""",Alex Sink,/web/20180119175537/http://www.politifact.com/florida/statements/2010/sep/14/alex-sink/alex-sink-says-florida-last-two-state-employee-mea/,1
"Russ Feingold ""has not worked anywhere outside of politics.""",Ron Johnson,/web/20180119175539/http://www.politifact.com/wisconsin/statements/2010/sep/14/ron-johnson/ron-johnson-ad-says-sen-russ-feingold-has-never-he/,0
"John Boehner has called for ""repealing the rest of the stimulus, which would raise taxes on 110 million middle class people.""",Austan Goolsbee,/web/20180119175539/http://www.politifact.com/truth-o-meter/statements/2010/sep/13/austan-goolsbee/austan-goolsbee-says-boehner-wants-repeal-stimulus/,0
"""We will be the first party to elect a bald guy to governor.""",John Thrasher,/web/20180119175539/http://www.politifact.com/florida/statements/2010/sep/13/john-thrasher/would-rick-scott-be-floridas-first-bald-governor/,0
"""I don’t understand what Republicans are doing against this. It was their idea. John McCain introduced cap and trade legislation three times.""",John Boccieri,/web/20180119175539/http://www.politifact.com/ohio/statements/2010/sep/13/john-boccieri/democratic-rep-john-boccieri-invokes-gop-sen-john-/,1
"Like me, Scott Walker opposed the 1998 transportation bill and the $9 billion of wasteful spending.",Jim Sensenbrenner,/web/20180119175539/http://www.politifact.com/wisconsin/statements/2010/sep/11/jim-sensenbrenner/jim-sensenbrenner-says-scott-walker-opposed-massiv/,0
"""I’m the only one who's fought against developers draining the Everglades!""",Kendrick Meek,/web/20180119175542/http://www.politifact.com/florida/statements/2010/sep/10/kendrick-meek/kendrick-meek-not-lone-defender-everglades/,0
"""Sean Duffy backed plan to privatize Social Security.""",Democratic Congressional Campaign Committee,/web/20180119175542/http://www.politifact.com/wisconsin/statements/2010/sep/10/democratic-congressional-campaign-committee/democratic-congressional-campaign-committee-says-s/,0
"""It's factually correct to say"" that Jennifer Brunner inherited at least 18 lawsuits when she came into the office that were a result of Ken Blackwell’s ""mismanagement of the 2004 election.""",Maryellen O'Shaughnessy,/web/20180119175542/http://www.politifact.com/ohio/statements/2010/sep/10/maryellen-oshaughnessy/maryellen-oshaughnessy-overstates-number-lawsuits-/,0
Says state Rep. Diana Maldonado of Round Rock uses Craigslist to hire campaign block walkers.,Larry Gonzales,/web/20180119175542/http://www.politifact.com/texas/statements/2010/sep/10/larry-gonzales/larry-gonzales-says-state-rep-diana-maldonado-uses/,1
"""When the mayor of Providence's brother wrote over 100 grand in bad checks to the city, Joe Fernandez didn't have the guts to prosecute him. He let him off the hook.""",Peter Kilmartin,/web/20180119175542/http://www.politifact.com/rhode-island/statements/2010/sep/10/peter-kilmartin/kilmartin-says-fernandez-didnt-prosecute-mayors-br/,0
"I ""kicked crooked cops and government officials off the public pension rolls.""",Joseph Fernandez,/web/20180119175542/http://www.politifact.com/rhode-island/statements/2010/sep/10/joseph-fernandez/fernandez-says-he-stripped-crooked-cops-and-govern/,0
Says Mark Neumann = Nancy Pelosi,Scott Walker,/web/20180119175542/http://www.politifact.com/wisconsin/statements/2010/sep/09/scott-walker/scott-walker-says-mark-neumann-nancy-pelosi/,0
Says State Rep. Kristi Thibaut was an ACORN lobbyist.,Republican Party of Texas,/web/20180119175542/http://www.politifact.com/texas/statements/2010/sep/09/republican-party-texas/republican-party-texas-says-rep-kristi-thibaut-was/,1
"""Our law enforcement agencies have found bodies in the desert, either buried or just lying out there, that have been beheaded.""",Jan Brewer,/web/20180119175542/http://www.politifact.com/truth-o-meter/statements/2010/sep/08/jan-brewer/gov-jan-brewer-talks-beheadings-th-arizona-desert/,0
Lindsey Graham endorsed Charlie Crist for U.S. Senate.,Bloggers,/web/20180119175542/http://www.politifact.com/florida/statements/2010/sep/08/blog-posting/lindsey-graham-endorses-charlie-crist-talk-spreads/,0
"""Close to 30% of our federal prison population consists of  illegal immigrants.""",Daniel Mielke,/web/20180119175544/http://www.politifact.com/wisconsin/statements/2010/sep/08/daniel-mielke/congressional-candidate-daniel-mielke-says-almost-/,0
"""Our most important work has been creating and retaining almost 55,000 Ohio jobs.""",Kevin Boyce,/web/20180119175544/http://www.politifact.com/ohio/statements/2010/sep/07/kevin-boyce/ohio-treasurer-kevin-boyce-takes-credit-creating-a/,0
"""It costs us, logistically, three times more to fight in Afghanistan than it does in any other place.""",Michael J. Gardiner,/web/20180119175544/http://www.politifact.com/rhode-island/statements/2010/sep/07/michael-j-gardiner/gardiner-says-war-costs-afghanistan-are-triple-any/,0
"Ohio today has the ""fewest number of state employees since the Reagan administration.""",Yvette McGee Brown,/web/20180119175544/http://www.politifact.com/ohio/statements/2010/sep/06/yvette-mcgee-brown/strickland-running-mate-yvette-mcgee-brown-says-oh/,1
"""I asked (then-Secretary of State Condoleezza Rice) how many people had died and she did not know the answer to that question.""",Barbara  Boxer,/web/20180119175544/http://www.politifact.com/truth-o-meter/statements/2010/sep/03/barbara-boxer/sen-barbara-boxer-says-condoleezza-rice-didnt-know/,0
"Jennifer Carroll is the ""first African-American Republican woman to be part of a statewide ticket in Florida.""",Rick Scott,/web/20180119175544/http://www.politifact.com/florida/statements/2010/sep/03/rick-scott/jennifer-carroll-could-make-history-if-elected-li/,1
"""80 to 85 percent of my campaign funds go to donations to various organizations throughout the City of Providence.""",John  Lombardi,/web/20180119175546/http://www.politifact.com/rhode-island/statements/2010/sep/03/john-lombardi/lombardi-says-he-donates-80-85-percent-his-campaig/,0
"Alex Sink wants to ""cut Medicare.""",Rick Scott,/web/20180119175546/http://www.politifact.com/florida/statements/2010/sep/02/rick-scott/rick-scott-says-alex-sink-wants-cut-medicare/,0
"Sharron Angle ""would eliminate the Department of Education.""",Harry Reid,/web/20180119175546/http://www.politifact.com/truth-o-meter/statements/2010/sep/01/harry-reid/harry-reid-says-sharron-angle-wants-eliminate-educ/,1
Says a highway was closed in El Paso because of bullets flying across the border.,Greg Abbott,/web/20180119175546/http://www.politifact.com/texas/statements/2010/sep/01/greg-abbott/ag-greg-abbott-says-el-paso-highway-was-closed-bec/,1
"""Florida is 49th in per capita spending on mental health care.""",Bud Chiles,/web/20180119175548/http://www.politifact.com/florida/statements/2010/aug/31/bud-chiles/chiles-says-florida-ranks-49th-capita-mental-healt/,1
"Under the new health care law, ""if a landscaper wants to buy a new lawnmower, or a restaurant needs a new ice-maker, they have to report that to the feds.""",John Boehner,/web/20180119175548/http://www.politifact.com/ohio/statements/2010/aug/31/john-boehner/rep-john-boehner-gets-it-right-new-business-tax-ma/,1
"Michael Thurmond ""authored major legislation that has provided more than $250 million in tax relief to Georgia’s senior citizens and working families.""",Michael Thurmond,/web/20180119175548/http://www.politifact.com/georgia/statements/2010/aug/31/michael-thurmond/thurmond-claims-legislation-helped-low-income-geor/,1
"""The Obama Health and Human Services Department is planning to compile a federal health record on all U.S. citizens by 2014,"" including ""each individual’s Body Mass Index.""",Ann Marie  Buerkle,/web/20180119175548/http://www.politifact.com/truth-o-meter/statements/2010/aug/30/ann-marie-buerkle/ann-marie-buerkle-gop-candidate-says-under-new-hea/,0
"""The federal government is now on track"" for the second-largest budget deficit ""in 65 years.""",Glenn Beck,/web/20180119175548/http://www.politifact.com/truth-o-meter/statements/2010/aug/30/glenn-beck/beck-claims-us-track-second-biggest-deficit-65-yea/,1
Says most of Perry's chiefs of staff have been lobbyists.,Bill White,/web/20180119175548/http://www.politifact.com/texas/statements/2010/aug/30/bill-white/bill-white-says-most-gov-rick-perrys-chiefs-staff-/,1
"In Rhode Island ""there are 150 different pension plans for public workers.""","Kernan ""Kerry"" King",/web/20180119175548/http://www.politifact.com/rhode-island/statements/2010/aug/30/kernan-kerry-king/king-says-rhode-islands-public-employees-have-150-/,1
"""(I) helped to invent a system that saved over a billion dollars on welfare.""",Kenneth Block,/web/20180119175548/http://www.politifact.com/rhode-island/statements/2010/aug/29/kenneth-block/block-says-system-he-helped-create-detect-welfare-/,1
"""The government is trying to now close the Lincoln Memorial for any kind of large gatherings.""",Glenn Beck,/web/20180119175548/http://www.politifact.com/truth-o-meter/statements/2010/aug/27/glenn-beck/glenn-back-claims-government-is-trying-to-close-Li/,0
"""Paul Broun Jr. sides with sexual deviants to support sale of 'crush videos.' """,Russell Edwards,/web/20180119175550/http://www.politifact.com/georgia/statements/2010/aug/27/russell-edwards/congressman-sides-sexual-deviants-no-vote-opponent/,0
President Obama is a Muslim.,18% of the American public,/web/20180119175550/http://www.politifact.com/truth-o-meter/statements/2010/aug/26/18-percent-american-public/obama-muslim-no-hes-not-evidence-has-not-changed/,0
"""There is already a mosque four blocks away.""",Michael Bloomberg,/web/20180119175550/http://www.politifact.com/truth-o-meter/statements/2010/aug/26/michael-bloomberg/mayor-michael-bloomberg-argues-against-no-mosque-z/,1
"Rob Portman is ""the one who actually sucked the jobs out of the (Mahoning) Valley and sent them to China.""",Lee Fisher,/web/20180119175550/http://www.politifact.com/ohio/statements/2010/aug/25/lee-fisher/lee-fisher-says-rob-portman-actually-sucked-jobs-o/,0
"Kendrick Meek claims he's the only candidate who said Sonia Sotomayor ""will make an excellent Supreme Court justice.""",Kendrick Meek,/web/20180119175550/http://www.politifact.com/florida/statements/2010/aug/25/kendrick-meek/kendrick-meek-only-big-3-us-senate-race-support-so/,1
"""This is not a mosque. It's a cultural center that has a prayer area.""",Al Hunt,/web/20180119175550/http://www.politifact.com/truth-o-meter/statements/2010/aug/23/al-hunt/ground-zero-mosque-not-even-mosque/,0
"Under the new health care law, ""all real estate transactions will be subject to a 3.8% Sales Tax""",Chain email,/web/20180119175550/http://www.politifact.com/truth-o-meter/statements/2010/aug/23/chain-email/health-care-law-sales-tax-home-sales-no/,0
"""Over 81 percent of the babies that are born at LBJ Hospital right here in Houston are born of women who are not here legally.""",Debbie Riddle,/web/20180119175554/http://www.politifact.com/texas/statements/2010/aug/23/debbie-riddle/debbie-riddle-says-more-81-babies-born-houston-hos/,0
Says Bill White is refusing to debate.,Rick Perry,/web/20180119175554/http://www.politifact.com/texas/statements/2010/aug/22/rick-perry/rick-perry-says-bill-white-refuses-debate/,0
Says Barack Obama didn't keep his promise to have an immigration bill in his first year.,Jerry Patterson,/web/20180119175554/http://www.politifact.com/texas/statements/2010/aug/21/jerry-patterson/jerry-patterson-says-barack-obama-broke-his-promis/,1
"Property taxes ""are now 18% higher than when (Mark Sharpe) first took office.""",Josh Burgin,/web/20180119175554/http://www.politifact.com/florida/statements/2010/aug/20/josh-burgin/josh-burgin/,0
"""Reporters have uncovered another Scott company accused of criminal acts. But Scott won't come clean.""",Florida First Initiative,/web/20180119175554/http://www.politifact.com/florida/statements/2010/aug/20/florida-first-initiative/bill-mccollum-group-attacks-rick-scotts-new-health/,0
"""Mr. Caprio is a career politician who has never worked in the private sector.""",John  Robitaille,/web/20180119175554/http://www.politifact.com/rhode-island/statements/2010/aug/20/john-robitaille/robitaille-says-caprio-never-worked-private-sector/,0
"""There’s a mosque inside of the Pentagon.""",Kendrick Meek,/web/20180119175554/http://www.politifact.com/florida/statements/2010/aug/19/kendrick-meek/kendrick-meek-theres-mosque-pentagon/,0
"""U.S. taxpayers are being forced to fund Feisal Abdul Rauf’s trip to the Middle East.""",Ileana Ros-Lehtinen,/web/20180119175554/http://www.politifact.com/truth-o-meter/statements/2010/aug/19/ileana-ros-lehtinen/ileana-ros-lehtinen-peter-king-correct-federal-fun/,1
"Bill McCollum ""backed Jim Greer's effort to hide financial irregularities.""",Rick Scott,/web/20180119175558/http://www.politifact.com/florida/statements/2010/aug/18/rick-scott/rick-scott-tries-tie-bill-mccollum-arrested-former/,0
"""Warren Buffett called credit default swaps financial weapons of mass destruction. And Greene was the first individual to use them.""",Kendrick Meek,/web/20180119175558/http://www.politifact.com/florida/statements/2010/aug/18/kendrick-meek/kendrick-meeks-new-ad-gets-warren-buffett-jeff-gre/,1
"Pam Bondi ""refuses to take a position on the gay-adoption ban.""",John  Stemberger,/web/20180119175558/http://www.politifact.com/florida/statements/2010/aug/17/john-stemberger/ag-candidate-pam-bondis-stance-gay-adoption-under-/,0
"""In 1935, more than 50% of the elderly population lived in poverty. Today that poverty rate stands officially at 9.4%.""",Eddie Bernice  Johnson,/web/20180119175558/http://www.politifact.com/truth-o-meter/statements/2010/aug/17/eddie-bernice-johnson/texas-congresswoman-eddie-bernice-johnson-says-soc/,1
"""We didn’t have a development director for over seven months.""",John Kasich,/web/20180119175558/http://www.politifact.com/ohio/statements/2010/aug/17/john-kasich/john-kasich-slams-gov-ted-strickland-leaving-job-c/,0
"""The unemployment rate for folks who've never gone to college is almost double what it is for those who have.""",Barack Obama,/web/20180119175558/http://www.politifact.com/texas/statements/2010/aug/17/barack-obama/president-barack-obama-says-unemployment-rate-thos/,1
"""Phoenix, Ariz., is the No. 2 kidnapping capital of the world.""",Courtney Combs,/web/20180119175558/http://www.politifact.com/ohio/statements/2010/aug/16/courtney-combs/state-rep-courtney-combs-says-phoenix-no-2-kidnapp/,0
"""We could cut unemployment in half simply by reclaiming the jobs taken by illegal workers.""",Lamar Smith,/web/20180119175558/http://www.politifact.com/texas/statements/2010/aug/15/lamar-smith/us-rep-lamar-smith-says-united-states-could-cut-un/,0
"This year, Newt Gingrich ""has raised as much money as Mitt Romney, Tim Pawlenty, Sarah Palin, and Mike Huckabee combined.""",Esquire magazine,/web/20180119175558/http://www.politifact.com/georgia/statements/2010/aug/15/esquire-magazine/magazine-says-newt-gingrich-leads-fundraising/,1
"Kathryn Starkey ""joined forces with liberal Democrats on a historic sales tax hike.""",Committee to Protect Florida,/web/20180119175600/http://www.politifact.com/florida/statements/2010/aug/13/committee-protect-florida/taxin-kathryn-starkey-draws-fire-over-2004-local-s/,0
